,RK,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,YEAR
698,14,Miami Heat,82,19755,38.1,86.6,0.44,6.5,18.0,0.361,31.6,68.6,0.461,21.8,29.5,0.7390000000000001,11.0,31.3,42.3,21.2,7.4,4.0,14.1,25.7,104.5,2006
699,15,Los Angeles Lakers,82,19855,39.2,87.1,0.45,6.3,17.8,0.353,32.9,69.2,0.475,21.1,28.2,0.747,11.9,31.9,43.8,23.0,7.1,4.7,15.4,25.6,105.7,2006
700,16,Chicago Bulls,82,19905,36.0,84.5,0.426,6.5,18.5,0.35100000000000003,29.5,66.0,0.447,24.9,32.1,0.777,11.4,33.0,44.4,21.4,7.9,5.4,15.9,24.4,103.4,2006
701,17,Sacramento Kings,82,19830,40.2,88.5,0.45399999999999996,6.1,17.3,0.35100000000000003,34.1,71.2,0.479,18.6,24.9,0.747,12.5,32.9,45.5,22.8,8.6,5.3,15.8,24.8,105.0,2006
702,18,Portland Trail Blazers,82,19730,42.1,89.8,0.46799999999999997,6.9,18.1,0.381,35.2,71.7,0.491,20.8,27.4,0.76,14.3,33.9,48.2,24.1,8.2,5.6,14.7,23.7,111.9,2006
703,19,Milwaukee Bucks,82,19855,39.4,84.6,0.466,6.5,18.4,0.354,32.9,66.2,0.49700000000000005,22.1,29.6,0.747,11.0,32.8,43.8,24.5,8.0,5.5,15.7,25.7,107.4,2006
704,20,Boston Celtics,82,19880,38.6,84.6,0.456,5.8,16.6,0.353,32.7,68.1,0.48100000000000004,23.9,32.2,0.743,11.9,31.0,42.9,23.1,9.0,5.3,15.8,24.1,106.9,2006
705,21,Washington Wizards,82,19830,39.5,85.0,0.465,6.6,18.1,0.363,33.0,66.9,0.493,21.7,29.1,0.745,12.6,32.5,45.1,23.2,7.0,4.5,17.4,27.2,107.3,2006
706,22,Golden State Warriors,82,19830,39.5,86.6,0.457,6.1,17.3,0.35100000000000003,33.4,69.3,0.483,21.1,28.4,0.743,12.8,34.5,47.3,23.7,7.5,5.3,16.3,24.9,106.2,2006
707,23,Denver Nuggets,82,19930,39.4,86.7,0.45399999999999996,6.8,19.0,0.358,32.6,67.7,0.48100000000000004,19.7,26.8,0.736,12.4,31.7,44.0,25.1,7.5,5.6,17.0,24.5,105.2,2006
708,24,Charlotte Bobcats,82,19905,39.6,82.7,0.478,5.9,16.6,0.35600000000000004,33.6,66.1,0.509,21.7,29.5,0.737,12.1,34.4,46.5,24.3,7.4,5.7,18.9,24.9,106.7,2006
709,25,Philadelphia 76ers,82,19905,40.3,87.1,0.46299999999999997,6.5,18.5,0.35100000000000003,33.9,68.7,0.493,20.9,27.5,0.762,12.7,33.0,45.6,24.5,8.2,5.0,16.5,24.7,108.1,2006
710,26,Atlanta Hawks,82,19880,41.1,85.9,0.478,5.9,16.1,0.368,35.1,69.8,0.503,23.6,31.7,0.745,13.1,31.2,44.3,22.5,8.0,5.6,16.4,24.8,111.6,2006
711,27,New York Knicks,82,19930,39.4,84.4,0.467,7.5,19.8,0.37799999999999995,31.9,64.5,0.494,24.8,32.9,0.753,11.7,30.2,42.0,23.1,8.9,5.8,15.3,27.6,111.0,2006
712,28,Phoenix Suns,82,19955,40.7,89.6,0.45399999999999996,6.5,17.9,0.363,34.2,71.8,0.47700000000000004,17.9,24.5,0.731,12.9,34.3,47.2,19.4,7.4,3.5,15.3,20.4,105.8,2006
713,29,Toronto Raptors,82,19955,41.8,85.2,0.491,6.7,18.0,0.373,35.1,67.2,0.522,22.4,29.9,0.748,11.0,33.5,44.6,25.6,6.8,4.7,15.4,24.2,112.7,2006
714,30,Seattle SuperSonics,82,19830,42.3,87.1,0.485,7.2,19.1,0.375,35.1,68.0,0.516,22.6,29.8,0.76,13.2,30.6,43.8,26.1,7.9,5.3,15.8,24.0,114.4,2006
715,1,San Antonio Spurs,82,19780,38.7,87.4,0.44299999999999995,5.0,14.9,0.33399999999999996,33.7,72.5,0.465,17.6,23.7,0.74,11.2,32.2,43.4,19.1,7.8,4.6,15.9,23.5,99.9,2007
716,2,Detroit Pistons,82,19880,39.0,87.7,0.445,5.7,16.7,0.33899999999999997,33.3,71.0,0.47,20.5,27.7,0.74,13.5,33.2,46.7,22.8,7.2,4.0,16.7,23.1,104.2,2007
717,3,Houston Rockets,82,19855,37.2,86.7,0.429,6.3,17.9,0.35100000000000003,30.9,68.7,0.45,19.9,26.7,0.7490000000000001,10.7,34.0,44.6,21.2,7.6,4.7,15.5,21.7,100.7,2007
718,4,Dallas Mavericks,82,19755,37.9,84.7,0.447,5.1,14.6,0.349,32.8,70.1,0.467,22.4,30.1,0.746,11.4,31.0,42.4,20.0,7.7,4.2,16.1,24.6,103.2,2007
719,5,Cleveland Cavaliers,82,19880,37.7,84.3,0.44799999999999995,5.4,16.4,0.32899999999999996,32.3,67.9,0.47600000000000003,20.5,27.9,0.7340000000000001,10.7,32.7,43.4,21.9,7.2,4.6,16.7,24.0,101.3,2007
720,6,Chicago Bulls,82,19780,36.2,83.1,0.435,6.3,18.0,0.349,29.9,65.2,0.45899999999999996,21.0,28.8,0.73,11.6,31.8,43.4,21.7,8.0,5.6,18.5,24.6,99.6,2007
721,7,Orlando Magic,82,19780,37.0,83.6,0.442,6.2,17.6,0.353,30.8,66.0,0.466,23.9,31.4,0.76,11.7,29.9,41.6,21.7,9.2,5.1,16.6,25.9,104.1,2007
722,8,Miami Heat,82,19855,38.9,87.6,0.444,7.1,20.1,0.355,31.8,67.5,0.47100000000000003,20.3,27.4,0.742,12.4,33.2,45.5,22.3,7.6,4.2,15.9,24.1,105.3,2007
723,9,Los Angeles Clippers,82,19730,39.0,86.3,0.452,6.1,18.0,0.33899999999999997,32.9,68.3,0.48200000000000004,21.5,28.7,0.748,11.3,31.9,43.2,23.1,7.8,4.3,15.2,24.5,105.6,2007
724,10,New Orleans/Oklahoma City Hornets,82,19880,40.2,88.0,0.457,7.5,21.1,0.355,32.7,67.0,0.489,18.7,24.6,0.759,11.4,33.4,44.8,22.8,7.4,5.2,15.0,23.2,106.5,2007
725,11,Philadelphia 76ers,82,19880,40.4,87.4,0.46299999999999997,6.7,19.0,0.353,33.8,68.5,0.493,19.3,25.6,0.754,12.9,32.0,44.9,24.3,8.1,4.3,17.0,24.0,106.9,2007
726,12,Indiana Pacers,82,19780,38.5,84.2,0.457,5.7,15.4,0.37200000000000005,32.7,68.8,0.47600000000000003,22.8,30.3,0.753,12.0,32.8,44.8,21.6,8.5,5.4,16.9,25.5,105.5,2007
727,13,New Jersey Nets,82,19880,38.5,85.6,0.45,6.9,19.2,0.35700000000000004,31.6,66.3,0.47600000000000003,22.8,29.9,0.762,11.5,33.4,44.8,23.9,7.7,4.9,15.7,24.9,106.6,2007
728,14,Portland Trail Blazers,82,19955,40.3,85.7,0.47100000000000003,6.4,17.6,0.361,34.0,68.1,0.499,22.8,29.4,0.778,11.6,32.0,43.5,23.2,7.3,5.2,15.3,23.8,109.9,2007
729,15,Atlanta Hawks,82,19880,39.6,85.0,0.466,6.2,16.6,0.376,33.4,68.4,0.488,22.8,31.1,0.7340000000000001,12.7,31.8,44.5,23.2,8.0,5.6,16.7,24.9,108.3,2007
730,16,Toronto Raptors,82,19755,40.0,86.5,0.46299999999999997,7.0,19.6,0.35700000000000004,33.0,67.0,0.494,18.9,25.1,0.754,11.1,34.7,45.8,22.9,6.4,4.2,16.3,23.4,106.0,2007
731,17,Utah Jazz,82,19805,37.3,81.9,0.455,6.7,18.8,0.355,30.6,63.1,0.485,25.7,33.5,0.767,10.8,29.4,40.2,20.5,8.2,5.8,16.3,26.6,107.0,2007
732,18,Boston Celtics,82,19855,39.0,83.2,0.46799999999999997,5.6,15.9,0.354,33.3,67.3,0.495,23.3,31.2,0.747,11.1,32.5,43.7,23.8,7.9,5.9,16.4,23.1,106.9,2007
733,19,Minnesota Timberwolves,82,20005,40.6,88.2,0.46,6.8,19.6,0.348,33.7,68.6,0.49200000000000005,19.9,26.2,0.76,12.6,32.2,44.8,23.5,7.7,4.7,15.3,22.1,107.9,2007
734,20,New York Knicks,82,20005,39.9,86.8,0.46,7.6,20.1,0.376,32.4,66.7,0.485,21.3,28.2,0.7559999999999999,11.7,30.4,42.1,23.1,8.1,5.4,14.8,24.8,108.8,2007
735,21,Charlotte Bobcats,82,20005,39.1,84.1,0.465,5.9,16.2,0.363,33.2,67.9,0.489,23.5,31.3,0.75,12.1,33.4,45.5,22.4,7.9,5.7,16.9,23.3,107.6,2007
736,22,Seattle SuperSonics,82,19830,41.2,86.6,0.47600000000000003,6.8,18.9,0.361,34.4,67.6,0.508,21.0,28.0,0.7509999999999999,12.6,31.7,44.3,24.6,7.8,4.5,16.3,21.6,110.3,2007
737,23,Phoenix Suns,82,19905,40.8,89.3,0.457,6.4,17.5,0.363,34.5,71.9,0.48,18.4,24.0,0.767,12.7,31.6,44.3,19.5,7.1,3.8,15.7,22.2,106.4,2007
738,24,Sacramento Kings,82,19805,40.2,85.3,0.47200000000000003,7.1,19.5,0.365,33.1,65.8,0.503,20.5,27.0,0.757,11.6,33.9,45.5,23.5,7.3,5.2,17.1,25.4,108.0,2007
739,25,Los Angeles Lakers,82,20030,39.7,86.1,0.461,6.7,18.7,0.358,33.0,67.3,0.49,22.6,29.7,0.76,12.2,32.1,44.4,23.0,8.3,5.2,15.5,24.5,108.6,2007
740,26,Denver Nuggets,82,19780,40.6,88.3,0.46,6.9,19.5,0.353,33.7,68.7,0.49,17.9,24.2,0.7390000000000001,12.5,30.6,43.2,25.0,8.5,5.3,16.7,24.2,105.9,2007
741,27,Milwaukee Bucks,82,19855,41.9,87.4,0.48,7.4,20.1,0.368,34.5,67.2,0.513,20.5,27.6,0.742,13.9,32.3,46.2,27.2,8.1,5.7,16.8,22.5,111.7,2007
742,28,Washington Wizards,82,19830,40.7,86.2,0.473,7.7,20.4,0.377,33.0,65.8,0.502,21.5,27.6,0.777,12.5,32.8,45.3,25.0,6.7,4.9,16.6,24.8,110.6,2007
743,29,Memphis Grizzlies,82,19980,42.2,86.8,0.486,7.4,19.0,0.389,34.8,67.8,0.513,20.6,27.1,0.759,12.4,31.9,44.2,26.5,8.7,5.8,16.1,25.6,112.3,2007
744,30,Golden State Warriors,82,19755,38.9,84.2,0.462,7.5,20.4,0.366,31.4,63.8,0.49200000000000005,22.2,29.6,0.75,13.2,33.5,46.6,24.8,8.3,4.9,18.7,22.4,107.4,2007
745,1,Detroit Pistons,82,19730,38.0,86.9,0.43700000000000006,5.7,17.2,0.332,32.3,69.7,0.46299999999999997,21.2,28.5,0.7440000000000001,12.1,32.7,44.7,21.8,6.6,4.4,15.4,22.5,102.9,2008
746,2,Boston Celtics,82,19755,35.5,84.7,0.419,6.5,20.5,0.316,29.0,64.2,0.452,21.4,28.9,0.743,12.0,30.6,42.6,20.6,7.9,5.2,17.5,24.3,98.9,2008
747,3,San Antonio Spurs,82,19730,39.2,88.1,0.444,5.8,16.8,0.342,33.4,71.3,0.46799999999999997,17.7,23.4,0.7559999999999999,10.6,34.6,45.3,20.4,7.8,4.9,14.5,22.3,101.8,2008
748,4,Houston Rockets,82,19730,38.4,88.8,0.433,5.8,16.0,0.365,32.6,72.8,0.447,19.0,25.7,0.737,12.0,32.9,44.9,20.8,8.4,5.1,14.7,21.7,101.6,2008
749,5,New Orleans Hornets,82,19805,41.0,89.0,0.46,7.3,20.9,0.35100000000000003,33.6,68.1,0.494,16.4,21.3,0.7709999999999999,11.0,34.1,45.1,24.0,6.3,4.5,15.3,21.2,105.7,2008
750,6,Dallas Mavericks,82,19730,39.2,88.4,0.44299999999999995,5.5,15.8,0.349,33.7,72.6,0.46299999999999997,22.2,29.3,0.76,11.9,32.6,44.5,20.9,7.2,4.8,13.5,23.5,106.1,2008
751,7,Philadelphia 76ers,82,19755,40.3,87.4,0.461,7.5,20.8,0.36,32.8,66.6,0.493,17.9,23.2,0.772,12.4,30.8,43.2,25.6,7.4,5.6,17.3,22.9,106.0,2008
752,8,Portland Trail Blazers,82,19905,40.9,90.7,0.451,7.3,20.6,0.35600000000000004,33.6,70.2,0.479,19.2,25.1,0.7659999999999999,13.1,33.8,46.9,23.5,6.7,4.1,14.1,22.7,108.4,2008
753,9,Cleveland Cavaliers,82,19855,39.4,86.6,0.455,6.8,19.0,0.35700000000000004,32.6,67.6,0.48200000000000004,20.8,27.8,0.748,10.9,33.5,44.4,23.1,7.5,5.2,14.6,22.3,106.4,2008
754,10,Toronto Raptors,82,19830,40.3,88.1,0.45799999999999996,8.3,22.6,0.368,32.0,65.5,0.489,18.0,23.2,0.7759999999999999,11.1,34.6,45.8,24.1,6.3,4.5,15.4,20.2,107.0,2008
755,11,Orlando Magic,82,19780,39.7,89.1,0.446,6.7,18.7,0.358,33.0,70.4,0.469,19.3,25.7,0.754,11.7,32.7,44.4,22.9,7.6,4.5,14.0,24.7,105.5,2008
756,12,Washington Wizards,82,19905,40.6,88.1,0.461,9.2,23.8,0.386,31.4,64.3,0.489,19.1,25.3,0.754,12.1,33.4,45.5,26.4,7.1,4.9,15.5,22.3,109.6,2008
757,13,Utah Jazz,82,19705,37.8,82.1,0.461,6.6,18.5,0.35700000000000004,31.2,63.6,0.491,24.1,32.3,0.7490000000000001,11.0,29.5,40.5,21.3,8.1,5.5,17.1,24.7,106.5,2008
758,14,Miami Heat,82,19830,40.6,86.9,0.46799999999999997,7.4,20.1,0.369,33.2,66.8,0.49700000000000005,21.3,28.2,0.755,12.3,35.1,47.4,24.4,8.5,4.6,15.6,22.1,110.0,2008
759,15,Atlanta Hawks,82,19855,41.3,89.4,0.46299999999999997,6.8,18.8,0.36200000000000004,34.6,70.6,0.489,19.4,25.8,0.752,12.8,31.7,44.5,24.2,8.2,5.6,14.9,23.8,108.9,2008
760,16,Chicago Bulls,82,19805,38.8,85.7,0.45299999999999996,7.4,19.8,0.375,31.4,65.9,0.47600000000000003,22.1,28.9,0.7659999999999999,11.9,33.6,45.5,23.4,8.4,6.1,16.3,22.7,107.2,2008
761,17,New Jersey Nets,82,19830,39.5,86.6,0.456,7.1,19.2,0.369,32.4,67.4,0.48,23.5,30.6,0.768,11.9,33.3,45.2,23.9,8.8,4.8,14.5,24.3,109.4,2008
762,18,Los Angeles Clippers,82,19805,41.0,87.8,0.467,6.4,18.3,0.349,34.6,69.5,0.498,20.7,27.6,0.7509999999999999,12.1,35.0,47.0,24.1,7.8,5.1,14.6,23.3,109.1,2008
763,19,Los Angeles Lakers,82,19780,39.7,89.1,0.445,7.0,19.4,0.36200000000000004,32.7,69.7,0.469,19.1,25.3,0.752,12.5,32.0,44.5,22.8,8.0,4.7,14.8,23.5,105.5,2008
764,20,Charlotte Bobcats,82,19880,41.0,87.9,0.466,6.8,19.1,0.355,34.2,68.7,0.49700000000000005,20.7,27.6,0.747,13.1,34.0,47.2,23.5,8.2,6.3,15.5,22.6,109.4,2008
765,21,Minnesota Timberwolves,82,19730,40.5,85.8,0.47200000000000003,7.2,20.1,0.35700000000000004,33.3,65.7,0.507,23.1,30.0,0.769,11.5,33.7,45.2,25.1,8.1,6.2,14.6,19.0,111.2,2008
766,22,New York Knicks,82,19880,41.9,88.4,0.474,7.7,21.0,0.369,34.2,67.4,0.507,20.2,27.4,0.7390000000000001,12.2,33.9,46.1,23.4,8.2,5.7,13.8,21.9,111.9,2008
767,23,Milwaukee Bucks,82,19855,41.6,86.8,0.48,7.8,20.2,0.384,33.9,66.6,0.509,21.7,28.3,0.7659999999999999,11.5,32.6,44.1,25.3,8.6,5.3,14.9,22.9,112.8,2008
768,24,Sacramento Kings,82,19830,40.1,86.1,0.466,7.6,20.5,0.373,32.5,65.6,0.495,22.0,29.2,0.753,12.4,31.5,43.9,24.0,8.5,5.8,16.0,24.2,109.9,2008
769,25,Phoenix Suns,82,19780,42.3,92.7,0.456,5.9,16.7,0.353,36.4,76.0,0.479,17.7,23.6,0.7490000000000001,13.8,31.4,45.2,20.2,7.5,3.9,13.8,21.7,108.1,2008
770,26,Indiana Pacers,82,19755,38.5,84.8,0.45399999999999996,7.5,19.5,0.386,30.9,65.2,0.474,23.0,30.4,0.757,11.6,34.8,46.4,22.6,8.2,5.2,16.1,22.2,107.5,2008
771,27,Seattle SuperSonics,82,19830,41.3,89.6,0.461,7.6,19.8,0.385,33.7,69.8,0.48200000000000004,19.3,25.7,0.7490000000000001,12.1,33.4,45.4,25.1,8.9,5.5,13.6,20.2,109.5,2008
772,28,Memphis Grizzlies,82,19805,43.2,90.0,0.48,7.5,20.7,0.364,35.6,69.3,0.514,17.6,22.8,0.774,11.8,34.6,46.4,25.0,9.0,5.1,13.9,23.4,111.4,2008
773,29,Denver Nuggets,82,19855,40.4,88.5,0.457,7.5,20.7,0.363,32.9,67.8,0.485,17.9,24.6,0.73,12.6,32.5,45.1,25.5,7.8,4.8,16.3,23.6,106.3,2008
774,30,Golden State Warriors,82,19780,40.2,85.9,0.46799999999999997,7.0,19.1,0.368,33.2,66.8,0.496,22.2,29.2,0.759,12.9,34.4,47.3,23.8,7.0,5.1,17.0,21.3,109.5,2008
775,1,Cleveland Cavaliers,82,19780,37.9,88.1,0.431,6.6,19.8,0.33299999999999996,31.4,68.3,0.45899999999999996,20.0,25.9,0.77,12.0,31.6,43.6,21.4,7.1,4.6,15.5,22.8,102.4,2009
776,2,San Antonio Spurs,82,19905,40.5,89.6,0.45299999999999996,6.1,16.1,0.379,34.5,73.5,0.469,17.1,22.3,0.769,10.2,35.1,45.2,20.2,7.2,4.8,13.1,20.6,104.3,2009
777,3,Boston Celtics,82,19880,36.9,85.7,0.431,6.8,19.4,0.349,30.1,66.3,0.45399999999999996,21.7,28.2,0.7709999999999999,11.1,30.0,41.2,20.7,7.8,5.2,16.0,24.3,102.3,2009
778,4,Portland Trail Blazers,82,19830,40.5,88.0,0.46,6.8,18.2,0.374,33.7,69.9,0.48200000000000004,20.0,24.9,0.8029999999999999,11.0,30.6,41.6,22.2,7.2,4.5,15.1,24.2,107.8,2009
779,5,New Orleans Hornets,82,19755,39.4,87.6,0.45,8.0,22.5,0.354,31.5,65.1,0.484,20.1,26.0,0.773,11.4,34.0,45.4,22.8,6.6,4.0,15.1,23.2,107.0,2009
780,6,Orlando Magic,82,19730,38.7,89.4,0.433,5.8,17.1,0.342,32.8,72.3,0.45399999999999996,18.7,24.8,0.755,11.4,34.1,45.5,19.6,7.4,4.1,14.1,24.2,101.9,2009
781,7,Houston Rockets,82,19805,40.2,90.5,0.444,6.2,17.4,0.35700000000000004,34.0,73.0,0.465,17.4,23.2,0.7490000000000001,11.7,32.2,44.0,21.8,7.9,5.8,13.6,22.7,104.0,2009
782,8,Detroit Pistons,82,19905,40.0,88.7,0.451,6.0,17.1,0.354,33.9,71.6,0.474,22.0,28.3,0.775,12.0,34.1,46.1,23.0,6.4,4.8,13.4,22.4,108.0,2009
783,9,Charlotte Bobcats,82,19930,39.3,86.6,0.45399999999999996,7.6,20.8,0.366,31.7,65.8,0.48200000000000004,19.9,26.3,0.7559999999999999,12.0,31.5,43.5,21.9,8.5,6.7,16.4,23.4,106.1,2009
784,10,Atlanta Hawks,82,19705,40.8,89.8,0.45399999999999996,7.2,20.3,0.353,33.6,69.5,0.484,18.8,24.5,0.769,13.0,33.7,46.7,23.2,7.2,4.8,15.2,22.8,107.6,2009
785,11,Philadelphia 76ers,82,19755,40.5,87.6,0.462,7.9,21.5,0.36700000000000005,32.6,66.1,0.493,18.9,24.2,0.782,12.6,30.9,43.5,24.3,7.8,5.4,17.3,24.1,107.8,2009
786,12,Miami Heat,82,19955,39.1,85.8,0.455,7.9,20.3,0.389,31.2,65.5,0.47600000000000003,21.5,27.9,0.7709999999999999,12.0,33.9,45.9,22.0,7.1,4.5,16.7,21.8,107.6,2009
787,13,Los Angeles Lakers,82,19780,39.2,87.8,0.447,7.5,21.9,0.345,31.7,65.9,0.48100000000000004,18.7,24.8,0.753,12.3,31.4,43.7,23.9,8.2,5.0,16.4,23.4,104.7,2009
788,14,Memphis Grizzlies,82,19805,40.6,85.7,0.473,7.2,20.3,0.355,33.4,65.4,0.51,21.2,27.5,0.77,11.3,32.7,44.0,23.3,8.5,6.0,16.1,24.0,109.5,2009
789,15,Dallas Mavericks,82,19805,40.7,89.5,0.455,6.8,18.3,0.375,33.8,71.2,0.475,20.2,25.3,0.7979999999999999,11.7,33.2,45.0,21.3,7.8,4.4,14.1,21.8,108.4,2009
790,16,Milwaukee Bucks,82,19780,37.4,81.7,0.45799999999999996,7.4,19.5,0.37799999999999995,30.0,62.2,0.483,25.7,32.5,0.7909999999999999,10.9,33.1,44.0,22.7,8.1,4.9,17.7,24.1,107.9,2009
791,17,New Jersey Nets,82,19830,39.8,86.0,0.462,8.1,20.7,0.391,31.7,65.3,0.485,23.4,30.7,0.762,11.7,34.0,45.7,24.1,7.6,5.3,14.8,22.6,111.0,2009
792,18,Denver Nuggets,82,19730,38.3,87.0,0.44,7.8,21.2,0.366,30.5,65.7,0.46399999999999997,22.5,28.8,0.782,12.8,30.9,43.6,22.7,8.4,5.8,16.3,25.1,106.8,2009
793,19,Utah Jazz,82,19880,39.1,84.4,0.46399999999999997,6.9,19.2,0.361,32.2,65.2,0.494,22.1,28.9,0.763,11.8,31.0,42.8,21.3,8.5,5.5,17.1,25.6,107.3,2009
794,20,Toronto Raptors,82,19805,41.8,89.9,0.465,8.3,22.6,0.36700000000000005,33.5,67.3,0.498,18.2,23.2,0.784,11.8,33.4,45.2,24.9,6.9,5.1,14.4,21.7,110.0,2009
795,21,Chicago Bulls,82,19930,40.6,88.8,0.45799999999999996,6.3,18.1,0.34700000000000003,34.4,70.7,0.486,21.1,26.9,0.7859999999999999,13.2,32.2,45.4,22.3,8.0,5.8,15.2,22.1,108.7,2009
796,22,Minnesota Timberwolves,82,19805,41.1,86.8,0.474,7.1,18.8,0.377,34.0,68.0,0.5,22.1,28.4,0.778,10.8,33.6,44.4,23.4,8.1,6.4,13.6,21.7,111.4,2009
797,23,Oklahoma City Thunder,82,19805,41.8,88.0,0.475,6.8,18.6,0.364,35.0,69.4,0.505,19.0,25.0,0.7609999999999999,11.4,32.3,43.8,22.9,9.0,5.3,14.8,21.4,109.4,2009
798,24,Washington Wizards,82,19705,42.4,87.9,0.48200000000000004,9.0,23.3,0.387,33.3,64.6,0.516,19.9,26.2,0.759,12.5,33.3,45.8,27.0,7.9,5.8,15.3,21.9,113.6,2009
799,25,Los Angeles Clippers,82,19880,42.2,89.2,0.473,7.0,18.8,0.375,35.2,70.5,0.499,20.3,26.7,0.76,12.6,34.8,47.4,25.6,8.5,5.4,14.3,21.1,111.7,2009
800,26,Indiana Pacers,82,19830,39.4,86.1,0.45799999999999996,7.1,19.1,0.375,32.3,67.0,0.48100000000000004,23.3,30.5,0.764,11.4,34.0,45.4,21.7,8.0,5.6,14.4,21.2,109.2,2009
801,27,Phoenix Suns,82,19755,41.5,88.9,0.467,7.9,20.7,0.38299999999999995,33.6,68.2,0.49200000000000005,20.7,26.7,0.775,12.6,29.8,42.3,22.0,8.9,4.7,14.7,23.8,111.6,2009
802,28,New York Knicks,82,19805,42.3,88.2,0.48,7.2,20.4,0.35100000000000003,35.2,67.9,0.518,19.0,25.0,0.758,12.0,35.4,47.4,22.2,8.2,5.5,14.9,20.0,110.8,2009
803,29,Sacramento Kings,82,19905,42.0,86.9,0.483,7.4,18.3,0.406,34.6,68.6,0.504,23.3,30.9,0.7559999999999999,13.0,33.2,46.2,23.0,9.0,5.4,15.1,22.2,114.7,2009
804,30,Golden State Warriors,82,19880,41.8,89.4,0.46799999999999997,7.2,18.8,0.38,34.7,70.6,0.491,22.5,28.8,0.779,14.3,33.1,47.5,24.3,8.0,5.1,15.1,23.7,113.3,2009
805,1,Charlotte Bobcats,82,19880,39.1,87.3,0.44799999999999995,7.7,22.7,0.33799999999999997,31.4,64.7,0.486,17.0,22.8,0.743,11.6,31.8,43.4,22.3,8.2,6.7,16.8,24.1,102.8,2010
806,2,Miami Heat,82,19880,37.9,86.3,0.439,7.1,20.6,0.342,30.8,65.7,0.469,21.2,28.2,0.754,11.5,33.4,45.0,20.8,7.0,4.8,15.9,22.1,104.1,2010
807,3,Portland Trail Blazers,82,19855,40.6,87.5,0.46399999999999997,6.6,19.3,0.34299999999999997,34.0,68.2,0.499,19.2,25.8,0.745,11.0,32.0,43.0,21.8,6.7,4.6,15.2,24.3,107.1,2010
808,4,Orlando Magic,82,19730,39.1,89.1,0.43799999999999994,6.9,19.0,0.363,32.2,70.1,0.45899999999999996,18.2,24.2,0.754,10.6,32.8,43.4,20.5,7.3,3.8,13.9,24.0,103.3,2010
809,5,Boston Celtics,82,19780,38.1,84.6,0.451,6.2,18.2,0.342,31.9,66.4,0.48100000000000004,21.3,28.5,0.746,11.5,32.0,43.5,21.0,7.7,5.1,17.0,23.5,103.8,2010
810,6,Cleveland Cavaliers,82,19780,39.0,88.1,0.442,7.0,20.1,0.34700000000000003,32.0,68.0,0.47100000000000003,19.2,25.3,0.757,10.5,31.4,42.0,22.1,7.2,4.3,13.9,22.7,104.1,2010
811,7,Milwaukee Bucks,82,19980,37.6,83.3,0.451,5.7,16.7,0.34299999999999997,31.9,66.6,0.478,22.2,29.0,0.765,10.3,35.7,46.0,20.7,7.5,5.5,16.4,21.8,103.1,2010
812,8,San Antonio Spurs,82,19780,40.0,88.6,0.452,5.5,15.9,0.34299999999999997,34.6,72.7,0.47600000000000003,19.0,25.1,0.7559999999999999,10.8,32.1,42.9,20.9,7.5,5.5,13.7,22.1,104.5,2010
813,9,Los Angeles Lakers,82,19830,39.8,89.2,0.446,6.8,20.7,0.32799999999999996,33.0,68.5,0.48100000000000004,17.4,23.2,0.75,11.9,33.2,45.1,23.4,7.5,4.7,15.1,22.7,103.7,2010
814,10,Atlanta Hawks,82,19855,40.9,88.8,0.46,6.4,18.7,0.345,34.4,70.2,0.491,18.5,24.8,0.745,12.4,33.1,45.5,23.1,6.8,4.8,15.2,21.2,106.7,2010
815,11,Oklahoma City Thunder,82,19805,39.1,87.5,0.44799999999999995,6.3,18.4,0.34,32.9,69.1,0.47600000000000003,20.1,26.3,0.764,12.2,31.2,43.4,21.1,8.0,5.0,16.1,22.8,104.6,2010
816,12,Utah Jazz,82,19755,37.7,83.8,0.449,7.1,20.2,0.354,30.5,63.6,0.48,22.5,29.6,0.762,10.8,30.8,41.6,21.1,8.2,5.8,16.0,23.5,105.0,2010
817,13,Chicago Bulls,82,19905,39.4,89.2,0.442,7.6,21.8,0.348,31.8,67.4,0.47200000000000003,18.9,25.4,0.7440000000000001,11.9,33.5,45.4,22.2,7.5,5.7,14.1,21.3,105.3,2010
818,14,Detroit Pistons,82,19780,40.6,84.6,0.48,7.8,20.7,0.375,32.8,63.8,0.515,22.3,29.1,0.767,11.2,33.2,44.3,26.0,7.5,5.5,16.1,23.3,111.4,2010
819,15,Dallas Mavericks,82,19880,40.6,88.8,0.457,6.9,19.8,0.34700000000000003,33.7,69.0,0.488,18.3,24.1,0.758,12.0,33.8,45.9,21.7,7.3,4.4,15.6,21.6,106.3,2010
820,16,Washington Wizards,82,19830,40.7,88.0,0.46299999999999997,7.0,19.4,0.36,33.7,68.6,0.49200000000000005,21.0,27.6,0.7609999999999999,12.3,33.4,45.8,23.4,7.5,5.5,14.7,22.2,109.4,2010
821,17,New Jersey Nets,82,19780,42.1,87.6,0.48100000000000004,6.2,17.0,0.366,35.9,70.6,0.509,20.1,26.8,0.748,12.3,35.6,47.9,26.0,8.5,5.6,15.3,21.9,110.5,2010
